startDate,count,quote1,quote2,quote3
20170129,104,Trump’s Immigration Ban Blocks Children Most in Need of Aid,,
20170205,85,Worries Grow Over Euro’s Fate as Debts Smolder in Italy and Greece,,
20170212,120,Greeks Turn to the Black Market as Another Bailout Showdown Looms,,
20170219,85,Thomas Perez Elected D.N.C. Chairman,,
20170226,89,"G.M. Near Deal to Sell Opel to Peugeot Maker, PSA",,
20170305,99,"‘Cries From Syria,’ on HBO, Is a Grim Look at That Nation’s ’s War",,
20170312,100,How ‘Consumer Relief’ After Mortgage Crisis Can Enrich Big Banks,,
20170319,90,Syrians in Turkey: The Human Smuggler and the Young Refugee,,
20170326,67,"Mother and Son, Separated During South Sudan’s Civil War, Make Contact",,
20170402,120,Iceland 1991,,
20170409,97,"After Economic Crisis, Low Birthrates Challenge Southern Europe",,
20170416,73,"Already Unwelcoming, Hungary Now Detains Asylum Seekers",,
20170423,93,"Fearing Korean Nuclear War, Women of 40 Nations Urge Trump to Seek Peace",,
20170430,118,John Paulson’s Fall From Hedge Fund Stardom,,
20170507,102,Maurice Greenberg Loses Bid for Damages From A.I.G. Bailout,,
20170514,100,"To Make America Great Again, Give Your Kids Chores",,
20170521,91,Trump Returns to Crisis Over Kushner as White House Tries to Contain It,,
20170528,91,Brazil’s Crisis: How Fighting Corruption Could Imperil Political Stability,,
20170604,112,Why Regulators Are Needed to Handle Failed Banks,,
20170611,112,E.U. Reaches Debt Deal for Greece Worth 8.5 Billion Euros,,
20170618,109,‘This Was the Second Time the Subject of a Story Died in Front of Me.’,,
20170625,95,All-Clear for Big Banks Raises Fears of a Return to Risk,,
20170702,88,Europe’s Deadly Paralysis on Migration,,
20170709,62,R.B.S. to Pay $5.5 Billion to Settle Toxic Mortgage Claims in U.S.,,
20170716,87,The Cost of a Hot Economy in California: A Severe Housing Crisis,,
20170723,107,"In Sign of Progress for Greece, Investors Eagerly Snap Up New Bonds",,
20170730,85,Qatar Buys Italian Warships as Persian Gulf Crisis Deepens,,
20170806,111,The Missiles of August,,
20170813,83,Trump’s Embrace of Racially Charged Past Puts Republicans in Crisis,,
20170820,77,Venezuela Cancels Gustavo Dudamel Tour After His Criticisms,,
20170827,95,"Right-Wing Books, Wrong Answers",,
20170903,106,"Emmanuel Macron, in Greece, Calls for ‘Rebuilding’ E.U.",,
20170910,114,The Rohingya in Myanmar: How Years of Strife Grew Into a Crisis,,
20170917,123,Review: ‘The Force’ Follows the Oakland Police From Crisis to Crisis,,
20170924,141,Crisis in Catalonia: The Independence Vote and Its Fallout,,
20171001,120,Island in Crisis: Teaching About Puerto Rico After Hurricane Maria,,
20171008,109,The Schlock Of The New,,
20171015,124,"Greek Leader to Meet With Trump, and 2 More Banks Report Earnings",,
20171022,115,Abandoned in Calais,,
20171029,117,"William Dudley, New York Fed President, Is Expected to Retire",,
20171105,94,Hezbollah Urges ‘Patience and Calm’ Amid Lebanon’s Political Crisis,,
20171112,118,"In Zimbabwe Crisis, Is Mugabe’s Reign Over?",,
20171119,110,Germany Arrests 6 Syrian Migrants Suspected of ISIS Links,,
20171126,117,"Ireland Avoids Snap Election, but Its Leader Is Weakened",,
20171203,110,"From Bezos to Walton, Big Investors Back Fund for ‘Flyover’ Start-Ups",,
20171210,78,Jacob Zuma and the Theft of South Africa,,
20171217,94,"With Overdoses on Rise, Cities and Counties Look for Someone to Blame",,
20180101,89,Theresa May Apologizes for Delays in Britain’s Health System,,
20180108,103,"Short on Space for Migrants, Spain Sent Them to a Town’s New Prison",,
20180115,101,"Teaching Activities for: ‘After Vowing to Fix Washington, Trump Is Mired in a Familiar Crisis’",,
20180122,111,"Teaching Activities for: ‘After Vowing to Fix Washington, Trump Is Mired in a Familiar Crisis’",,
20180129,119,"Suddenly, Philadelphia Has a Major Identity Crisis",,
20180205,133,"Crisis Consumes a Land of Pretty Islands, as Justices and Ex-Leader Are Arrested",,
20180212,115,A Water Crisis From Climate Change,,
20180219,103,"Macron Aims to Keep Migrants, and Far Right, at Bay in France",,
20180226,103,"Angela Merkel Starts Grooming Successors, and One Stands Out",,
20180305,113,Overshadowed by the Opioid Crisis: A Comeback by Cocaine,,
20180312,114,Wuilly Arteaga: Fighting Venezuela’s Repression With My Violin,,
20180319,104,How Calls for Privacy May Upend Business for Facebook and Google,,
20180326,86,Will Trump Crash the Farm Economy?,,
20180402,103,Swedish Academy in Crisis as 3 Members Quit Amid #MeToo Scandal,,
20180409,108,Why America’s Black Mothers and Babies Are in a Life-or-Death Crisis,,
20180416,108,An Opioid Crisis Foretold,,
20180423,93,Washington Wants to Weaken Bank Rules. Not Every Regulator Agrees.,,
20180430,98,"Sajid Javid Is Named U.K. Home Secretary, Replacing Amber Rudd",,
20180507,95,Trump Vandalizes the Iran Deal,,
20180514,125,"Quotation of the Day: Tillerson, in Swipe at Trump, Says ‘Crisis of Ethics’ Infects U.S.",,
20180521,103,Congress Approves First Big Dodd-Frank Rollback,,
20180528,114,San Francisco’s Homeless Crisis Tests Mayoral Candidates’ Liberal Ideals,,
20180604,99,Kate Spade and Fashion’s Identity Crisis: When a Name Makes a Brand,,
20180611,116,Scorned Migrant Boat Exposes Raw Feelings Among European Allies,,
20180618,167,"Italian Minister Moves to Count and Expel Roma, Drawing Outrage",,
20180625,143,"For Conservatives, Court Fight Is on Their Turf and in Their D.N.A.",,
20180702,92,Malta Cracks Down on a Humanitarian Ship That Carried Migrants,,
20180709,112,McKinsey Ends Work With ICE Amid Furor Over Immigration Policy,,
20180716,102,"Australian Housing Costs Rival New York’s, but Boom May Be Ending",,
20180723,99,Learning the Right Lessons From the Financial Crisis,,
20180730,94,"Star Athlete Is Injured in Egg Attack, and Italy Debates ‘a Racism Emergency’",,
20180806,122,Can I Ruin Your Dinner Party?,,
20180813,130,The End of the Greek Bailout,,
20180820,92,Inviting the Next Financial Crisis,,
20180827,150,German Politicians Call for Surveillance of Anti-Immigrant Party,,
20180903,106,Sweden’s Centrists Prevail Even as Far Right Has Its Best Showing Ever,,
20180910,146,"From Trump to Trade, the Financial Crisis Still Resonates 10 Years Later",,
20180917,92,"Merkel’s Spy Chief, a Hero to the Far Right, Is Removed After Public Rift",,
20180924,109,How Apple Thrived in a Season of Tech Scandals,,
20181001,100,A Graphic Novel Aimed at Young Adults Takes a Personal Look at the Opioid Crisis,,
20181008,120,At Least 22 Migrants Killed in Truck Crash in Turkey,,
20181015,141,California Today: What an Earthquake Could Do to the State’s Housing Crisis,,
20181022,131,Morocco Unleashes a Harsh Crackdown on Sub-Saharan Migrants,,
20181029,123,"Petra Laszlo, Hungarian Camerawoman Who Kicked Migrants, Has Conviction Overturned",,
20181105,110,What the Hell Happened to Brazil? (Wonkish),,
20181112,136,"Delay, Deny and Deflect: How Facebook’s Leaders Fought Through Crisis",,
20181119,105,How Wildfires Are Making Some California Homes Uninsurable,,
20181126,107,"We Manufacture Prescription Opioids, and We’ll Continue Our Work to Address the Opioid Crisis",,
20181203,122,America’s Crisis of Conscience,,
20181210,129,China Says Detained Canadian Worked for Group Without Legal Registration,,
20181217,148,"China Holds Third Canadian, Escalating Diplomatic Crisis With the United States",,
20190101,99,Fed Nominee Nellie Liang Withdraws From Consideration,,
20190108,160,Trump Claims There Is a Crisis at the Border. What’s the Reality?,,
20190115,117,"Andrew Wheeler, at E.P.A. Confirmation Hearing, Walks a Fine Line on Climate Change",,
20190122,114,Venezuelans Living in America Watch Crisis Back Home With Hope and Caution,,
20190129,121,¿Cómo te está afectando la crisis política de Venezuela? Nos Interesa Tu Opinión,,
20190205,147,DealBook Briefing: The Biggest Bank Merger Since the Financial Crisis,,
20190212,135,Rob Manfred Says Baseball Doesn’t Have a Free Agency Crisis,,
20190219,134,The Oscars Work Through an Identity Crisis — for Now,,
20190226,125,The Oscars Work Through an Identity Crisis — for Now,,
20190305,147,Valeria Luiselli Traces the Youngest Casualties of the Border Crisis,,
20190312,123,Wall Street’s Latest Love Affair With Risky Repackaged Debt,,
20190319,115,Venezuela Crisis Escalates as Guaidó’s Chief of Staff Is Arrested,,
20190326,121,"Lessons From the Auto Rescue, 10 Years Later",,
20190402,118,"As the Crisis in Venezuela Grows, the Options Narrow",,
20190409,110,Native American Women Are Facing a Crisis,,
20190416,95,"For Sri Lanka, a Long History of Violence",,
20190423,112,Morgan Stanley to Pay California $150 Million Over Mortgage Crisis Claims,,
20190430,121,One Place Where There Is No Border Crisis,,
20190507,104,Trump Suggests Mueller May Testify; Pelosi Declares ‘Constitutional Crisis’,,
20190514,115,Why California’s Water Crisis Is So Difficult to Solve,,
20190521,104,How Modi Tried to Use a Religious Crisis to Win Votes,,
20190528,104,‘Become My Mom Again’: What It’s Like to Grow Up Amid the Opioid Crisis,,
20190604,126,A Drama of Trump’s Own Making Ends With a Familiar Hero,,
20190611,140,The Empty Storefront Crisis and the End of the American Dream,,
20190618,159,A New Test for Pete Buttigieg: Does He Feel Their Pain?,,
20190625,133,Christine Lagarde Is Picked as E.C.B.’s New President. What Does the Bank Do?,,
20190702,117,Long Economic Crisis Ushers In New Leadership in Greece,,
20190709,122,Iraqi Refugee Is Convicted in Germany of Raping and Murdering Teenage Girl,,
20190716,126,65 Migrants Picked Up in the Mediterranean. Then the Political Games Began.,,
20190723,116,Congress Shouldn’t Need a Crisis to Do Its Job,,
20190730,144,"Algae Bloom Fouls N.J.’s Largest Lake, Indicating Broader Crisis",,
20190806,117,Recycling Is in Crisis. Could These Innovations Be the Answer?,,
20190813,104,"Italy’s Government Collapses, Turning Chaos Into Crisis",,
20190820,128,"As Amazon Fires Become Global Crisis, Brazil’s President Reverses Course",,
20190827,118,Ally Attacks Ally in Yemen’s War Within a War,,
20190903,129,Major Drug Maker Is Close to Settling Case to Avert First Federal Trial in Opioid Crisis,,
20190910,149,Is Trump’s America Tougher on Asylum Than Other Western Countries?,,
20190917,137,"War Made Her a Refugee. Now She’s ‘Home,’ in Amsterdam’s Counterculture.",,
20190924,150,"At a Cambodian Lake, a Climate Crisis Unfolds",,
20191001,123,Nissan’s Crisis Goes Much Deeper Than Carlos Ghosn,,
20191008,132,Compassion in Action: Humanizing Politics and Inspiring Global Change,,
20191015,142,Quotation of the Day: Backlash Against the Homeless as a Crisis Builds in California,,
20191022,120,Boeing Ousts Top Executive as 737 Max Crisis Swells,,
20191029,122,"Greek Refugee Camps Are Near Catastrophe, Rights Chief Warns",,
20191105,122,"Marcelle Ninio, Spy for Israel Imprisoned in Egypt, Dies at 89",,
20191112,120,‘The Hidden History of Burma’ Traces the Vanishing of Hope,,
20191119,129,‘The Hidden History of Burma’ Traces the Vanishing of Hope,,
20191126,91,Iraqi Prime Minister Resigns in Deepening Political Crisis,,
20191203,114,Times Critics’ Top Books of 2019,,
20191210,125,Purdue Pharma Payments to Sackler Family Soared Amid Opioid Crisis,,
20191217,104,Syrian Offensive Sends Tens of Thousands Fleeing,,
20200101,116,Lesson of the Day: ‘“It’s an Atomic Bomb”: Australia Deploys Military as Fires Spread’,,
20200108,147,"Two Popes, and One Big Furor After Benedict Weighs in on Priestly Celibacy",,
20200115,129,"A Luxury Dish Is Banned, and a Rural County Reels",,
20200122,143,More Slayings at Parchman as Mississippi Confronts Prison Crisis,,
20200129,133,How Bad Will the Coronavirus Outbreak Get? Here Are 6 Key Factors,,
20200205,156,A Twist in California’s Homeless Crisis: Evictions by the Evicted,,
20200212,150,Have Zombies Eaten Bloomberg’s and Buttigieg’s Brains?,,
20200219,162,"​In Coronavirus Crisis, Korean City Tries Openness, a Contrast to China",,
20200226,233,3 Former Barclays Executives Are Cleared of Fraud Charges,,
20200304,256,Trump Can’t Handle the Truth,,
20200311,482,White House Seeks Financial Crisis-Era Powers to Buttress Economy,,
20200318,565,"Cooking Through a Crisis With Grandma, Virtually",,
20200325,500,"In Israel, a Time to Pray Amid a Health Crisis",,
20200401,494,A Historic Unemployment Crisis,,
20200408,444,"E.U. Backs Half-Trillion Euro Stimulus, but Balks at Pooling Debt",,
20200415,465,"As Coronavirus Fades in China, Nationalism and Xenophobia Flare",,
20200422,406,Trump: Why Waste a Crisis?,,
20200429,374,States Are in Crisis. Why Won’t Trump Help?,,
20200506,331,‘It’s Going to Be a Bit of a Bumpy Ride’: Financiers Weigh In on the Crisis,,
20200513,333,SoftBank in Crisis Amid Record Losses,,
20200520,268,"Spain’s Courts, Already Strained, Face Crisis as Lockdown Lifts",,
20200527,300,An American Jobs Crisis with Few Reporters to Cover It,,
20200603,260,Our Next Crisis Will Be Caring for Survivors of Covid-19,,
20200610,226,"In a Crisis, We Can Learn From Trauma Therapy",,
20200617,234,Eating Thai Fruit Demands Serious Effort but Delivers Sublime Reward,,
20200624,226,Coronavirus Is a Crisis. Might It Also Narrow Inequality?,,
20200701,165,Late Action on Virus Prompts Fears Over Safety of U.S. Diplomats in Saudi Arabia,,
20200708,181,Who Helps Out in a Crisis?,,
20200715,202,‘It’s just like gambling’: China’s bustling stock market echoes the 2015 crisis.,,
20200722,190,"Yes, Fake News Is a Problem. But There’s a Real News Problem, Too.",,
20200729,187,How to Navigate the Coronavirus Real Estate Market,,
20200805,200,Virginia Announces Virus Alert App,,
20200812,208,Coronavirus Crisis Has Made Brazil an Ideal Vaccine Laboratory,,
20200819,206,The Chick’s in the Mail? Rural America Faces New Worries With Postal Crisis,,
20200826,175,"As Coronavirus Reappears in Italy, Migrants Become a Target for Politicians",,
20200902,169,"Fire Destroys Most of Europe’s Largest Refugee Camp, on Greek Island of Lesbos",,
20200909,196,Afghan Migrants Charged With Arson in Fires that Destroyed Lesbos Camp,,
20200916,171,‘This Is Why We Wanted This Guy’: Conservatives Push Trump to Fill Court Seat Quickly,,
20200923,162,Big Business’s Undisclosed Climate Crisis Plans,,
20200930,197,"A Crisis for Trump, and for America",,
20201007,198,Coming Close to Nuclear Holocaust,,
20201014,145,This U.S. Election Could Be the Most Secure Yet. Here’s Why.,,
20201021,173,How an Afghan Political Crisis Derailed Payments to War Victims,,
20201028,157,"At Least 140 Drown in Worst Shipwreck of 2020, U.N. Agency Says",,
20201104,126,The Danger in White Moderates Setting Biden’s Agenda,,
20201111,153,Why This Contentious Transition Is So Perilous for the Economy,,
20201118,147,How a Man With a Van Is Challenging U.K. Drug Policy,,
20201125,147,What the M.T.A.’s ‘Doomsday’ Cuts Would Actually Look Like,,
20201202,175,The Sacklers’ Last Poison Pill,,
20201209,171,‘A Heroic Place:’ Elmhurst Hospital Workers Get Coronavirus Vaccine,,
20201216,197,Justice Dept. Accuses Walmart of Fueling Opioid Crisis,,
